_id,key,red3_team,red2_team,red1_team,blue3_team,blue2_team,blue1_team,red3_epa,red2_epa,red1_epa,blue3_epa,blue2_epa,blue1_epa,red3_total_points,red2_total_points,red1_total_points,blue3_total_points,blue2_total_points,blue1_total_points,red3_auto_points,red2_auto_points,red1_auto_points,blue3_auto_points,blue2_auto_points,blue1_auto_points,red3_teleop_points,red2_teleop_points,red1_teleop_points,blue3_teleop_points,blue2_teleop_points,blue1_teleop_points,red3_endgame_points,red2_endgame_points,red1_endgame_points,blue3_endgame_points,blue2_endgame_points,blue1_endgame_points,red3_rank,red2_rank,red1_rank,blue3_rank,blue2_rank,blue1_rank,red3_winrate,red2_winrate,red1_winrate,blue3_winrate,blue2_winrate,blue1_winrate,blue_score,red_score
67da17033136e1e6940cb5fa,2025cala_qm72,3882,4470,980,3882,4470,980,1604,1544,1546,1604,1544,1546,36.9,27.86,28.26,36.9,27.86,28.26,5.57,4.03,2.97,5.57,4.03,2.97,26.49,17.06,21.18,26.49,17.06,21.18,4.84,6.76,4.12,4.84,6.76,4.12,491,994,961,491,994,961,0.6154,0.5385,0.5385,0.6154,0.5385,0.5385,138,48
67da17033136e1e6940cb5fb,2025cala_qm8,599,7840,9408,599,7840,9408,1570,1631,1793,1570,1631,1793,31.76,40.98,65.83,31.76,40.98,65.83,7.98,7.58,17.9,7.98,7.58,17.9,21.78,27.42,41.3,21.78,27.42,41.3,1.99,5.98,6.62,1.99,5.98,6.62,739,359,39,739,359,39,0.6154,0.6875,0.7742,0.6154,0.6875,0.7742,131,62
67da17033136e1e6940cb5fc,2025cala_qm9,6305,6658,9615,6305,6658,9615,1456,1420,1484,1456,1420,1484,16.21,12.19,19.64,16.21,12.19,19.64,4.13,2.34,1.78,4.13,2.34,1.78,10.22,4.96,14.91,10.22,4.96,14.91,1.86,4.9,2.95,1.86,4.9,2.95,2549,3138,1909,2549,3138,1909,0.2727,0.5217,0.3,0.2727,0.5217,0.3,40,185
67da17033136e1e6940cb5fd,2025cala_sf10m1,2659,4201,1661,2659,4201,1661,1520,1617,1599,1520,1617,1599,24.47,38.93,36.2,24.47,38.93,36.2,5.05,8.02,10.17,5.05,8.02,10.17,17.47,25.37,24.57,17.47,25.37,24.57,1.94,5.55,1.45,1.94,5.55,1.45,1318,420,525,1318,420,525,0.5714,0.4815,0.5556,0.5714,0.4815,0.5556,117,96
67da17033136e1e6940cb5fe,2025cala_sf11m1,7840,4322,968,7840,4322,968,1631,1656,1461,1631,1656,1461,40.98,45.15,16.84,40.98,45.15,16.84,7.58,9.36,4.23,7.58,9.36,4.23,27.42,34.08,8.63,27.42,34.08,8.63,5.98,1.71,3.97,5.98,1.71,3.97,359,265,2469,359,265,2469,0.6875,0.625,0.5,0.6875,0.625,0.5,100,160
67da17033136e1e6940cb5ff,2025cala_sf12m1,702,294,3759,702,294,3759,1654,1620,1546,1654,1620,1546,44.86,39.28,28.17,44.86,39.28,28.17,11.02,5.53,4.55,11.02,5.53,4.55,32.05,30.1,23.48,32.05,30.1,23.48,1.78,3.65,0.14,1.78,3.65,0.14,271,413,968,271,413,968,0.4815,0.7333,0.5185,0.4815,0.7333,0.5185,113,83
67da17033136e1e6940cb600,2025cala_sf13m1,702,294,3759,702,294,3759,1654,1620,1546,1654,1620,1546,44.86,39.28,28.17,44.86,39.28,28.17,11.02,5.53,4.55,11.02,5.53,4.55,32.05,30.1,23.48,32.05,30.1,23.48,1.78,3.65,0.14,1.78,3.65,0.14,271,413,968,271,413,968,0.4815,0.7333,0.5185,0.4815,0.7333,0.5185,102,117
67da17033136e1e6940cb601,2025cala_sf1m1,2584,5857,597,2584,5857,597,1599,1435,1539,1599,1435,1539,36.15,13.91,27.1,36.15,13.91,27.1,6,4.41,7.86,6,4.41,7.86,25.72,6.35,16.87,25.72,6.35,16.87,4.43,3.16,2.37,4.43,3.16,2.37,525,2925,1055,525,2925,1055,0.5,0.4167,0.4167,0.5,0.4167,0.4167,101,118
67da17033136e1e6940cb602,2025cala_sf2m1,2659,4201,1661,2659,4201,1661,1520,1617,1599,1520,1617,1599,24.47,38.93,36.2,24.47,38.93,36.2,5.05,8.02,10.17,5.05,8.02,10.17,17.47,25.37,24.57,17.47,25.37,24.57,1.94,5.55,1.45,1.94,5.55,1.45,1318,420,525,1318,420,525,0.5714,0.4815,0.5556,0.5714,0.4815,0.5556,113,144
67da17033136e1e6940cb603,2025cala_sf3m1,1836,3882,4999,1836,3882,4999,1561,1604,1553,1561,1604,1553,30.35,36.9,29.14,30.35,36.9,29.14,3.87,5.57,4.88,3.87,5.57,4.88,25.57,26.49,19.3,25.57,26.49,19.3,0.91,4.84,4.96,0.91,4.84,4.96,826,491,901,826,491,901,0.4167,0.6154,0.4773,0.4167,0.6154,0.4773,103,146
67da17033136e1e6940cb604,2025cala_sf4m1,980,599,4470,980,599,4470,1546,1570,1544,1546,1570,1544,28.26,31.76,27.86,28.26,31.76,27.86,2.97,7.98,4.03,2.97,7.98,4.03,21.18,21.78,17.06,21.18,21.78,17.06,4.12,1.99,6.76,4.12,1.99,6.76,961,739,994,961,739,994,0.5385,0.6154,0.5385,0.5385,0.6154,0.5385,101,86
67da17033136e1e6940cb605,2025cala_sf5m1,2659,4201,1661,2659,4201,1661,1520,1617,1599,1520,1617,1599,24.47,38.93,36.2,24.47,38.93,36.2,5.05,8.02,10.17,5.05,8.02,10.17,17.47,25.37,24.57,17.47,25.37,24.57,1.94,5.55,1.45,1.94,5.55,1.45,1318,420,525,1318,420,525,0.5714,0.4815,0.5556,0.5714,0.4815,0.5556,83,51
67da17033136e1e6940cb606,2025cala_sf6m1,696,6658,1148,696,6658,1148,1701,1420,1611,1701,1420,1611,51.96,12.19,37.89,51.96,12.19,37.89,10.28,2.34,5.95,10.28,2.34,5.95,37.21,4.96,27.53,37.21,4.96,27.53,4.47,4.9,4.41,4.47,4.9,4.41,156,3138,454,156,3138,454,0.6538,0.5217,0.4615,0.6538,0.5217,0.4615,146,88
67da17033136e1e6940cb607,2025cala_sf7m1,702,294,3759,702,294,3759,1654,1620,1546,1654,1620,1546,44.86,39.28,28.17,44.86,39.28,28.17,11.02,5.53,4.55,11.02,5.53,4.55,32.05,30.1,23.48,32.05,30.1,23.48,1.78,3.65,0.14,1.78,3.65,0.14,271,413,968,271,413,968,0.4815,0.7333,0.5185,0.4815,0.7333,0.5185,88,208
67da17033136e1e6940cb608,2025cala_sf8m1,980,599,4470,980,599,4470,1546,1570,1544,1546,1570,1544,28.26,31.76,27.86,28.26,31.76,27.86,2.97,7.98,4.03,2.97,7.98,4.03,21.18,21.78,17.06,21.18,21.78,17.06,4.12,1.99,6.76,4.12,1.99,6.76,961,739,994,961,739,994,0.5385,0.6154,0.5385,0.5385,0.6154,0.5385,90,124
67da17033136e1e6940cb609,2025cala_sf9m1,696,6658,1148,696,6658,1148,1701,1420,1611,1701,1420,1611,51.96,12.19,37.89,51.96,12.19,37.89,10.28,2.34,5.95,10.28,2.34,5.95,37.21,4.96,27.53,37.21,4.96,27.53,4.47,4.9,4.41,4.47,4.9,4.41,156,3138,454,156,3138,454,0.6538,0.5217,0.4615,0.6538,0.5217,0.4615,109,140
67da17033136e1e6940cb60a,2025casj_f1m1,581,3045,668,581,3045,668,1858,1745,1424,1858,1745,1424,75.52,58.61,12.65,75.52,58.61,12.65,16.39,17.01,4.17,16.39,17.01,4.17,49.09,37.15,4.77,49.09,37.15,4.77,10.04,4.44,3.7,10.04,4.44,3.7,14,93,3076,14,93,3076,0.7222,0.6765,0.3333,0.7222,0.6765,0.3333,178,231
67da17033136e1e6940cb60b,2025casj_f1m2,581,3045,668,581,3045,668,1858,1745,1424,1858,1745,1424,75.52,58.61,12.65,75.52,58.61,12.65,16.39,17.01,4.17,16.39,17.01,4.17,49.09,37.15,4.77,49.09,37.15,4.77,10.04,4.44,3.7,10.04,4.44,3.7,14,93,3076,14,93,3076,0.7222,0.6765,0.3333,0.7222,0.6765,0.3333,155,263
67da17033136e1e6940cb60c,2025casj_qm1,6418,1351,649,6418,1351,649,1592,1647,1451,1592,1647,1451,35.14,43.62,15.61,35.14,43.62,15.61,9.78,15.62,4.91,9.78,15.62,4.91,24.86,25.33,7.21,24.86,25.33,7.21,0.5,2.67,3.49,0.5,2.67,3.49,568,295,2659,568,295,2659,0.6,0.5333,0.5882,0.6,0.5333,0.5882,78,23
67da17033136e1e6940cb60d,2025casj_qm10,3045,1700,670,3045,1700,670,1745,1414,1609,1745,1414,1609,58.61,11.56,37.63,58.61,11.56,37.63,17.01,1.63,8.98,17.01,1.63,8.98,37.15,9.91,21.42,37.15,9.91,21.42,4.44,0.02,7.23,4.44,0.02,7.23,93,3219,465,93,3219,465,0.6765,0.5385,0.5333,0.6765,0.5385,0.5333,132,37
67da17033136e1e6940cb60e,2025casj_qm11,9006,581,8048,9006,581,8048,1410,1858,1645,1410,1858,1645,11.18,75.52,43.27,11.18,75.52,43.27,5.46,16.39,6.18,5.46,16.39,6.18,5.14,49.09,36.07,5.14,49.09,36.07,0.58,10.04,1.02,0.58,10.04,1.02,3263,14,300,3263,14,300,0.4167,0.7222,0.4516,0.4167,0.7222,0.4516,147,68
67da17033136e1e6940cb60f,2025casj_qm12,3880,7245,5940,3880,7245,5940,1491,1408,1971,1491,1408,1971,20.49,10.91,92.37,20.49,10.91,92.37,5.53,1.92,21.39,5.53,1.92,21.39,13.42,7.71,60.97,13.42,7.71,60.97,1.54,1.28,10.01,1.54,1.28,10.01,1802,3296,4,1802,3296,4,0.3913,0.25,0.9412,0.3913,0.25,0.9412,134,86
67da17033136e1e6940cb610,2025casj_qm13,100,10252,2367,100,10252,2367,1569,1398,1338,1569,1398,1338,31.56,9.89,3.89,31.56,9.89,3.89,8.1,2.54,0.6,8.1,2.54,0.6,20.21,5.38,1.36,20.21,5.38,1.36,3.25,1.96,1.94,3.25,1.96,1.94,749,3404,3680,749,3404,3680,0.5,0.4286,0.1667,0.5,0.4286,0.1667,72,20
67da17033136e1e6940cb611,2025casj_qm14,6814,3045,1323,6814,3045,1323,1552,1745,2104,1552,1745,2104,29.16,58.61,112.32,29.16,58.61,112.32,5.57,17.01,25.63,5.57,17.01,25.63,22.08,37.15,76.73,22.08,37.15,76.73,1.51,4.44,9.96,1.51,4.44,9.96,902,93,1,902,93,1,0.4667,0.6765,1,0.4667,0.6765,1,219,55
67da17033136e1e6940cb612,2025casj_qm15,4159,581,8751,4159,581,8751,1571,1858,1401,1571,1858,1401,31.9,75.52,10.17,31.9,75.52,10.17,7.54,16.39,3,7.54,16.39,3,21.65,49.09,5.64,21.65,49.09,5.64,2.71,10.04,1.53,2.71,10.04,1.53,730,14,3383,730,14,3383,0.4667,0.7222,0.3333,0.4667,0.7222,0.3333,101,35
67da17033136e1e6940cb613,2025casj_qm16,10059,649,670,10059,649,670,1401,1451,1609,1401,1451,1609,10.22,15.61,37.63,10.22,15.61,37.63,3.03,4.91,8.98,3.03,4.91,8.98,5.64,7.21,21.42,5.64,7.21,21.42,1.54,3.49,7.23,1.54,3.49,7.23,3377,2659,465,3377,2659,465,0.25,0.5882,0.5333,0.25,0.5882,0.5333,84,173
67da17033136e1e6940cb614,2025casj_qm17,6619,2367,5027,6619,2367,5027,1576,1338,1373,1576,1338,1373,32.69,3.89,7.32,32.69,3.89,7.32,3.75,0.6,0.65,3.75,0.6,0.65,28.1,1.36,7.26,28.1,1.36,7.26,0.85,1.94,-0.59,0.85,1.94,-0.59,682,3680,3570,682,3680,3570,0.625,0.1667,0.4167,0.625,0.1667,0.4167,33,118
67da17033136e1e6940cb615,2025casj_qm18,9006,8793,4904,9006,8793,4904,1410,1535,1437,1410,1535,1437,11.18,26.58,14.08,11.18,26.58,14.08,5.46,6.68,3.96,5.46,6.68,3.96,5.14,16.2,8.72,5.14,16.2,8.72,0.58,3.7,1.4,0.58,3.7,1.4,3263,1113,2894,3263,1113,2894,0.4167,0.5714,0.3571,0.4167,0.5714,0.3571,42,64
67da17033136e1e6940cb616,2025casj_qm19,8751,100,766,8751,100,766,1401,1569,1627,1401,1569,1627,10.17,31.56,40.47,10.17,31.56,40.47,3,8.1,5.06,3,8.1,5.06,5.64,20.21,30.02,5.64,20.21,30.02,1.53,3.25,5.39,1.53,3.25,5.39,3383,749,375,3383,749,375,0.3333,0.5,0.4706,0.3333,0.5,0.4706,97,181
67da17033136e1e6940cb617,2025casj_qm2,2854,1323,751,2854,1323,751,1536,2104,1476,1536,2104,1476,26.65,112.32,18.58,26.65,112.32,18.58,3.59,25.63,5.69,3.59,25.63,5.69,20.44,76.73,10.41,20.44,76.73,10.41,2.62,9.96,2.48,2.62,9.96,2.48,1101,1,2065,1101,1,2065,0.5714,1,0.5,0.5714,1,0.5,174,113
67da17033136e1e6940cb618,2025casj_qm20,581,6059,3045,581,6059,3045,1858,1446,1745,1858,1446,1745,75.52,15.02,58.61,75.52,15.02,58.61,16.39,2.89,17.01,16.39,2.89,17.01,49.09,10.83,37.15,49.09,10.83,37.15,10.04,1.3,4.44,10.04,1.3,4.44,14,2747,93,14,2747,93,0.7222,0.1667,0.6765,0.7222,0.1667,0.6765,165,79
67da17033136e1e6940cb619,2025casj_qm21,2489,668,649,2489,668,649,1409,1424,1451,1409,1424,1451,11.09,12.65,15.61,11.09,12.65,15.61,4.18,4.17,4.91,4.18,4.17,4.91,5.39,4.77,7.21,5.39,4.77,7.21,1.52,3.7,3.49,1.52,3.7,3.49,3268,3076,2659,3268,3076,2659,0.4167,0.3333,0.5882,0.4167,0.3333,0.5882,25,30
67da17033136e1e6940cb61a,2025casj_qm22,8048,5027,4159,8048,5027,4159,1645,1373,1571,1645,1373,1571,43.27,7.32,31.9,43.27,7.32,31.9,6.18,0.65,7.54,6.18,0.65,7.54,36.07,7.26,21.65,36.07,7.26,21.65,1.02,-0.59,2.71,1.02,-0.59,2.71,300,3570,730,300,3570,730,0.4516,0.4167,0.4667,0.4516,0.4167,0.4667,80,22
67da17033136e1e6940cb61b,2025casj_qm23,6238,766,2643,6238,766,2643,1617,1627,1494,1617,1627,1494,38.86,40.47,20.85,38.86,40.47,20.85,5.3,5.06,3.9,5.3,5.06,3.9,25.98,30.02,15.16,25.98,30.02,15.16,7.57,5.39,1.8,7.57,5.39,1.8,424,375,1752,424,375,1752,0.5882,0.4706,0.4375,0.5882,0.4706,0.4375,119,63
67da17033136e1e6940cb61c,2025casj_qm24,8793,5940,1351,8793,5940,1351,1535,1971,1647,1535,1971,1647,26.58,92.37,43.62,26.58,92.37,43.62,6.68,21.39,15.62,6.68,21.39,15.62,16.2,60.97,25.33,16.2,60.97,25.33,3.7,10.01,2.67,3.7,10.01,2.67,1113,4,295,1113,4,295,0.5714,0.9412,0.5333,0.5714,0.9412,0.5333,194,39
67da17033136e1e6940cb61d,2025casj_qm25,9006,3880,1700,9006,3880,1700,1410,1491,1414,1410,1491,1414,11.18,20.49,11.56,11.18,20.49,11.56,5.46,5.53,1.63,5.46,5.53,1.63,5.14,13.42,9.91,5.14,13.42,9.91,0.58,1.54,0.02,0.58,1.54,0.02,3263,1802,3219,3263,1802,3219,0.4167,0.3913,0.5385,0.4167,0.3913,0.5385,34,101
67da17033136e1e6940cb61e,2025casj_qm26,1323,9143,670,1323,9143,670,2104,1560,1609,2104,1560,1609,112.32,30.24,37.63,112.32,30.24,37.63,25.63,4.34,8.98,25.63,4.34,8.98,76.73,22.13,21.42,76.73,22.13,21.42,9.96,3.77,7.23,9.96,3.77,7.23,1,839,465,1,839,465,1,0.6471,0.5333,1,0.6471,0.5333,209,23
67da17033136e1e6940cb61f,2025casj_qm27,10372,6418,1967,10372,6418,1967,1445,1592,1588,1445,1592,1588,14.94,35.14,34.41,14.94,35.14,34.41,5.29,9.78,8.06,5.29,9.78,8.06,8.3,24.86,24.82,8.3,24.86,24.82,1.36,0.5,1.53,1.36,0.5,1.53,2748,568,605,2748,568,605,0.3333,0.6,0.3571,0.3333,0.6,0.3571,92,73
67da17033136e1e6940cb620,2025casj_qm28,10252,6814,1351,10252,6814,1351,1398,1552,1647,1398,1552,1647,9.89,29.16,43.62,9.89,29.16,43.62,2.54,5.57,15.62,2.54,5.57,15.62,5.38,22.08,25.33,5.38,22.08,25.33,1.96,1.51,2.67,1.96,1.51,2.67,3404,902,295,3404,902,295,0.4286,0.4667,0.5333,0.4286,0.4667,0.5333,112,61
67da17033136e1e6940cb621,2025casj_qm29,6059,4990,649,6059,4990,649,1446,1475,1451,1446,1475,1451,15.02,18.42,15.61,15.02,18.42,15.61,2.89,4.63,4.91,2.89,4.63,4.91,10.83,11.43,7.21,10.83,11.43,7.21,1.3,2.36,3.49,1.3,2.36,3.49,2747,2089,2659,2747,2089,2659,0.1667,0.4167,0.5882,0.1667,0.4167,0.5882,42,60
67da17033136e1e6940cb622,2025casj_qm3,8751,10252,5027,8751,10252,5027,1401,1398,1373,1401,1398,1373,10.17,9.89,7.32,10.17,9.89,7.32,3,2.54,0.65,3,2.54,0.65,5.64,5.38,7.26,5.64,5.38,7.26,1.53,1.96,-0.59,1.53,1.96,-0.59,3383,3404,3570,3383,3404,3570,0.3333,0.4286,0.4167,0.3333,0.4286,0.4167,31,74
67da17033136e1e6940cb623,2025casj_qm30,8048,6619,4904,8048,6619,4904,1645,1576,1437,1645,1576,1437,43.27,32.69,14.08,43.27,32.69,14.08,6.18,3.75,3.96,6.18,3.75,3.96,36.07,28.1,8.72,36.07,28.1,8.72,1.02,0.85,1.4,1.02,0.85,1.4,300,682,2894,300,682,2894,0.4516,0.625,0.3571,0.4516,0.625,0.3571,88,14
67da17033136e1e6940cb624,2025casj_qm31,7245,8793,668,7245,8793,668,1408,1535,1424,1408,1535,1424,10.91,26.58,12.65,10.91,26.58,12.65,1.92,6.68,4.17,1.92,6.68,4.17,7.71,16.2,4.77,7.71,16.2,4.77,1.28,3.7,3.7,1.28,3.7,3.7,3296,1113,3076,3296,1113,3076,0.25,0.5714,0.3333,0.25,0.5714,0.3333,60,191
67da17033136e1e6940cb625,2025casj_qm32,9143,2367,4159,9143,2367,4159,1560,1338,1571,1560,1338,1571,30.24,3.89,31.9,30.24,3.89,31.9,4.34,0.6,7.54,4.34,0.6,7.54,22.13,1.36,21.65,22.13,1.36,21.65,3.77,1.94,2.71,3.77,1.94,2.71,839,3680,730,839,3680,730,0.6471,0.1667,0.4667,0.6471,0.1667,0.4667,74,180
67da17033136e1e6940cb626,2025casj_qm33,3880,100,6059,3880,100,6059,1491,1569,1446,1491,1569,1446,20.49,31.56,15.02,20.49,31.56,15.02,5.53,8.1,2.89,5.53,8.1,2.89,13.42,20.21,10.83,13.42,20.21,10.83,1.54,3.25,1.3,1.54,3.25,1.3,1802,749,2747,1802,749,2747,0.3913,0.5,0.1667,0.3913,0.5,0.1667,46,78
67da17033136e1e6940cb627,2025casj_qm34,670,751,6238,670,751,6238,1609,1476,1617,1609,1476,1617,37.63,18.58,38.86,37.63,18.58,38.86,8.98,5.69,5.3,8.98,5.69,5.3,21.42,10.41,25.98,21.42,10.41,25.98,7.23,2.48,7.57,7.23,2.48,7.57,465,2065,424,465,2065,424,0.5333,0.5,0.5882,0.5333,0.5,0.5882,72,49
67da17033136e1e6940cb628,2025casj_qm35,10252,649,2643,10252,649,2643,1398,1451,1494,1398,1451,1494,9.89,15.61,20.85,9.89,15.61,20.85,2.54,4.91,3.9,2.54,4.91,3.9,5.38,7.21,15.16,5.38,7.21,15.16,1.96,3.49,1.8,1.96,3.49,1.8,3404,2659,1752,3404,2659,1752,0.4286,0.5882,0.4375,0.4286,0.5882,0.4375,31,91
67da17033136e1e6940cb629,2025casj_qm36,9006,5940,4990,9006,5940,4990,1410,1971,1475,1410,1971,1475,11.18,92.37,18.42,11.18,92.37,18.42,5.46,21.39,4.63,5.46,21.39,4.63,5.14,60.97,11.43,5.14,60.97,11.43,0.58,10.01,2.36,0.58,10.01,2.36,3263,4,2089,3263,4,2089,0.4167,0.9412,0.4167,0.4167,0.9412,0.4167,158,131
67da17033136e1e6940cb62a,2025casj_qm37,8048,10644,1351,8048,10644,1351,1645,1428,1647,1645,1428,1647,43.27,13.04,43.62,43.27,13.04,43.62,6.18,4.73,15.62,6.18,4.73,15.62,36.07,7.54,25.33,36.07,7.54,25.33,1.02,0.77,2.67,1.02,0.77,2.67,300,3030,295,300,3030,295,0.4516,0.3333,0.5333,0.4516,0.3333,0.5333,89,102
67da17033136e1e6940cb62b,2025casj_qm38,1700,2489,6238,1700,2489,6238,1414,1409,1617,1414,1409,1617,11.56,11.09,38.86,11.56,11.09,38.86,1.63,4.18,5.3,1.63,4.18,5.3,9.91,5.39,25.98,9.91,5.39,25.98,0.02,1.52,7.57,0.02,1.52,7.57,3219,3268,424,3219,3268,424,0.5385,0.4167,0.5882,0.5385,0.4167,0.5882,52,12
67da17033136e1e6940cb62c,2025casj_qm39,649,6619,3880,649,6619,3880,1451,1576,1491,1451,1576,1491,15.61,32.69,20.49,15.61,32.69,20.49,4.91,3.75,5.53,4.91,3.75,5.53,7.21,28.1,13.42,7.21,28.1,13.42,3.49,0.85,1.54,3.49,0.85,1.54,2659,682,1802,2659,682,1802,0.5882,0.625,0.3913,0.5882,0.625,0.3913,54,48
67da17033136e1e6940cb62d,2025casj_qm4,2643,10372,581,2643,10372,581,1494,1445,1858,1494,1445,1858,20.85,14.94,75.52,20.85,14.94,75.52,3.9,5.29,16.39,3.9,5.29,16.39,15.16,8.3,49.09,15.16,8.3,49.09,1.8,1.36,10.04,1.8,1.36,10.04,1752,2748,14,1752,2748,14,0.4375,0.3333,0.7222,0.4375,0.3333,0.7222,136,97
67da17033136e1e6940cb62e,2025casj_qm40,8751,10372,668,8751,10372,668,1401,1445,1424,1401,1445,1424,10.17,14.94,12.65,10.17,14.94,12.65,3,5.29,4.17,3,5.29,4.17,5.64,8.3,4.77,5.64,8.3,4.77,1.53,1.36,3.7,1.53,1.36,3.7,3383,2748,3076,3383,2748,3076,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,31,63
67da17033136e1e6940cb62f,2025casj_qm41,581,1351,1323,581,1351,1323,1858,1647,2104,1858,1647,2104,75.52,43.62,112.32,75.52,43.62,112.32,16.39,15.62,25.63,16.39,15.62,25.63,49.09,25.33,76.73,49.09,25.33,76.73,10.04,2.67,9.96,10.04,2.67,9.96,14,295,1,14,295,1,0.7222,0.5333,1,0.7222,0.5333,1,240,102
67da17033136e1e6940cb630,2025casj_qm42,10059,5027,4990,10059,5027,4990,1401,1373,1475,1401,1373,1475,10.22,7.32,18.42,10.22,7.32,18.42,3.03,0.65,4.63,3.03,0.65,4.63,5.64,7.26,11.43,5.64,7.26,11.43,1.54,-0.59,2.36,1.54,-0.59,2.36,3377,3570,2089,3377,3570,2089,0.25,0.4167,0.4167,0.25,0.4167,0.4167,25,147
67da17033136e1e6940cb631,2025casj_qm43,10644,5940,2854,10644,5940,2854,1428,1971,1536,1428,1971,1536,13.04,92.37,26.65,13.04,92.37,26.65,4.73,21.39,3.59,4.73,21.39,3.59,7.54,60.97,20.44,7.54,60.97,20.44,0.77,10.01,2.62,0.77,10.01,2.62,3030,4,1101,3030,4,1101,0.3333,0.9412,0.5714,0.3333,0.9412,0.5714,144,97
67da17033136e1e6940cb632,2025casj_qm44,766,9006,6814,766,9006,6814,1627,1410,1552,1627,1410,1552,40.47,11.18,29.16,40.47,11.18,29.16,5.06,5.46,5.57,5.06,5.46,5.57,30.02,5.14,22.08,30.02,5.14,22.08,5.39,0.58,1.51,5.39,0.58,1.51,375,3263,902,375,3263,902,0.4706,0.4167,0.4667,0.4706,0.4167,0.4667,55,70
67da17033136e1e6940cb633,2025casj_qm45,1967,1323,7245,1967,1323,7245,1588,2104,1408,1588,2104,1408,34.41,112.32,10.91,34.41,112.32,10.91,8.06,25.63,1.92,8.06,25.63,1.92,24.82,76.73,7.71,24.82,76.73,7.71,1.53,9.96,1.28,1.53,9.96,1.28,605,1,3296,605,1,3296,0.3571,1,0.25,0.3571,1,0.25,215,96
67da17033136e1e6940cb634,2025casj_qm46,8793,8751,6418,8793,8751,6418,1535,1401,1592,1535,1401,1592,26.58,10.17,35.14,26.58,10.17,35.14,6.68,3,9.78,6.68,3,9.78,16.2,5.64,24.86,16.2,5.64,24.86,3.7,1.53,0.5,3.7,1.53,0.5,1113,3383,568,1113,3383,568,0.5714,0.3333,0.6,0.5714,0.3333,0.6,80,73
67da17033136e1e6940cb635,2025casj_qm47,4904,6238,3045,4904,6238,3045,1437,1617,1745,1437,1617,1745,14.08,38.86,58.61,14.08,38.86,58.61,3.96,5.3,17.01,3.96,5.3,17.01,8.72,25.98,37.15,8.72,25.98,37.15,1.4,7.57,4.44,1.4,7.57,4.44,2894,424,93,2894,424,93,0.3571,0.5882,0.6765,0.3571,0.5882,0.6765,149,145
67da17033136e1e6940cb636,2025casj_qm48,10644,2643,10059,10644,2643,10059,1428,1494,1401,1428,1494,1401,13.04,20.85,10.22,13.04,20.85,10.22,4.73,3.9,3.03,4.73,3.9,3.03,7.54,15.16,5.64,7.54,15.16,5.64,0.77,1.8,1.54,0.77,1.8,1.54,3030,1752,3377,3030,1752,3377,0.3333,0.4375,0.25,0.3333,0.4375,0.25,31,49
67da17033136e1e6940cb637,2025casj_qm49,9143,2854,10372,9143,2854,10372,1560,1536,1445,1560,1536,1445,30.24,26.65,14.94,30.24,26.65,14.94,4.34,3.59,5.29,4.34,3.59,5.29,22.13,20.44,8.3,22.13,20.44,8.3,3.77,2.62,1.36,3.77,2.62,1.36,839,1101,2748,839,1101,2748,0.6471,0.5714,0.3333,0.6471,0.5714,0.3333,47,75
67da17033136e1e6940cb638,2025casj_qm5,3880,4904,6814,3880,4904,6814,1491,1437,1552,1491,1437,1552,20.49,14.08,29.16,20.49,14.08,29.16,5.53,3.96,5.57,5.53,3.96,5.57,13.42,8.72,22.08,13.42,8.72,22.08,1.54,1.4,1.51,1.54,1.4,1.51,1802,2894,902,1802,2894,902,0.3913,0.3571,0.4667,0.3913,0.3571,0.4667,47,77
67da17033136e1e6940cb639,2025casj_qm50,1700,8048,7245,1700,8048,7245,1414,1645,1408,1414,1645,1408,11.56,43.27,10.91,11.56,43.27,10.91,1.63,6.18,1.92,1.63,6.18,1.92,9.91,36.07,7.71,9.91,36.07,7.71,0.02,1.02,1.28,0.02,1.02,1.28,3219,300,3296,3219,300,3296,0.5385,0.4516,0.25,0.5385,0.4516,0.25,60,127
67da17033136e1e6940cb63a,2025casj_qm51,3045,649,766,3045,649,766,1745,1451,1627,1745,1451,1627,58.61,15.61,40.47,58.61,15.61,40.47,17.01,4.91,5.06,17.01,4.91,5.06,37.15,7.21,30.02,37.15,7.21,30.02,4.44,3.49,5.39,4.44,3.49,5.39,93,2659,375,93,2659,375,0.6765,0.5882,0.4706,0.6765,0.5882,0.4706,145,66
67da17033136e1e6940cb63b,2025casj_qm52,2489,3880,10059,2489,3880,10059,1409,1491,1401,1409,1491,1401,11.09,20.49,10.22,11.09,20.49,10.22,4.18,5.53,3.03,4.18,5.53,3.03,5.39,13.42,5.64,5.39,13.42,5.64,1.52,1.54,1.54,1.52,1.54,1.54,3268,1802,3377,3268,1802,3377,0.4167,0.3913,0.25,0.4167,0.3913,0.25,38,174
67da17033136e1e6940cb63c,2025casj_qm53,4159,6418,751,4159,6418,751,1571,1592,1476,1571,1592,1476,31.9,35.14,18.58,31.9,35.14,18.58,7.54,9.78,5.69,7.54,9.78,5.69,21.65,24.86,10.41,21.65,24.86,10.41,2.71,0.5,2.48,2.71,0.5,2.48,730,568,2065,730,568,2065,0.4667,0.6,0.5,0.4667,0.6,0.5,106,159
