red3_epa,red2_epa,red1_epa,blue3_epa,blue2_epa,blue1_epa,red3_total_points,red2_total_points,red1_total_points,blue3_total_points,blue2_total_points,blue1_total_points,red3_auto_points,red2_auto_points,red1_auto_points,blue3_auto_points,blue2_auto_points,blue1_auto_points,red3_teleop_points,red2_teleop_points,red1_teleop_points,blue3_teleop_points,blue2_teleop_points,blue1_teleop_points,red3_endgame_points,red2_endgame_points,red1_endgame_points,blue3_endgame_points,blue2_endgame_points,blue1_endgame_points,red3_rank,red2_rank,red1_rank,blue3_rank,blue2_rank,blue1_rank,red3_winrate,red2_winrate,red1_winrate,blue3_winrate,blue2_winrate,blue1_winrate,blue_score,red_score
1537,1421,1529,1537,1421,1529,26.84,12.26,25.46,26.84,12.26,25.46,7.19,2.93,6.99,7.19,2.93,6.99,17.06,6.81,13.92,17.06,6.81,13.92,2.59,2.52,4.55,2.59,2.52,4.55,1087,3107,1192,1087,3107,1192,0.5833,0.4643,0.4286,0.5833,0.4643,0.4286,33,68
1495,1437,1495,1495,1437,1495,20.79,14.01,20.78,20.79,14.01,20.78,1.71,4.06,3.14,1.71,4.06,3.14,17.18,7.34,15.35,17.18,7.34,15.35,1.91,2.6,2.28,1.91,2.6,2.28,1723,2872,1726,1723,2872,1726,0.3667,0.1667,0.4667,0.3667,0.1667,0.4667,50,94
1445,1377,1673,1445,1377,1673,14.84,7.72,47.04,14.84,7.72,47.04,3.97,2.61,10.61,3.97,2.61,10.61,9.44,4.92,31.21,9.44,4.92,31.21,1.43,0.2,5.21,1.43,0.2,5.21,2742,3545,199,2742,3545,199,0.5526,0.375,0.7,0.5526,0.375,0.7,72,93
1619,1341,1477,1619,1341,1477,38.51,4.04,18.58,38.51,4.04,18.58,10.14,1.53,4.23,10.14,1.53,4.23,21.56,0.87,12.56,21.56,0.87,12.56,6.81,1.64,1.79,6.81,1.64,1.79,412,3675,2042,412,3675,2042,0.6216,0.3333,0.4074,0.6216,0.3333,0.4074,64,35
1529,1435,1678,1529,1435,1678,25.46,13.79,48.72,25.46,13.79,48.72,6.99,4.43,12.93,6.99,4.43,12.93,13.92,8.94,29.3,13.92,8.94,29.3,4.55,0.42,6.49,4.55,0.42,6.49,1192,2919,193,1192,2919,193,0.4286,0.5,0.7576,0.4286,0.5,0.7576,111,91
1482,1784,1666,1482,1784,1666,19.12,63.24,45.9,19.12,63.24,45.9,6.59,14.22,10.67,6.59,14.22,10.67,11.79,41.26,27.25,11.79,41.26,27.25,0.74,7.77,7.98,0.74,7.77,7.98,1955,52,222,1955,52,222,0.4286,0.8857,0.75,0.4286,0.8857,0.75,119,51
1424,1388,1437,1424,1388,1437,12.69,8.81,14.01,12.69,8.81,14.01,3.07,2.15,4.06,3.07,2.15,4.06,8.56,4.57,7.34,8.56,4.57,7.34,1.06,2.09,2.6,1.06,2.09,2.6,3071,3475,2872,3071,3475,2872,0.4286,0.25,0.1667,0.4286,0.25,0.1667,46,114
1634,1495,1353,1634,1495,1353,40.82,20.78,5.31,40.82,20.78,5.31,6.95,3.14,2.14,6.95,3.14,2.14,24.55,15.35,1.37,24.55,15.35,1.37,9.31,2.28,1.8,9.31,2.28,1.8,348,1726,3646,348,1726,3646,0.7333,0.4667,0.3333,0.7333,0.4667,0.3333,58,24
1427,1666,1435,1427,1666,1435,12.85,45.9,13.79,12.85,45.9,13.79,2.94,10.67,4.43,2.94,10.67,4.43,9.12,27.25,8.94,9.12,27.25,8.94,0.79,7.98,0.42,0.79,7.98,0.42,3027,222,2919,3027,222,2919,0.54,0.75,0.5,0.54,0.75,0.5,61,91
1421,1673,1406,1421,1673,1406,12.26,47.04,10.61,12.26,47.04,10.61,2.93,10.61,3.79,2.93,10.61,3.79,6.81,31.21,6.27,6.81,31.21,6.27,2.52,5.21,0.55,2.52,5.21,0.55,3107,199,3316,3107,199,3316,0.4643,0.7,0.4167,0.4643,0.7,0.4167,91,63
1585,1529,1578,1585,1529,1578,33.56,25.46,32.55,33.56,25.46,32.55,8.86,6.99,5.09,8.86,6.99,5.09,22.12,13.92,25.33,22.12,13.92,25.33,2.58,4.55,2.13,2.58,4.55,2.13,610,1192,660,610,1192,660,0.5625,0.4286,0.5625,0.5625,0.4286,0.5625,77,75
1585,1435,1495,1585,1435,1495,33.56,13.79,20.79,33.56,13.79,20.79,8.86,4.43,1.71,8.86,4.43,1.71,22.12,8.94,17.18,22.12,8.94,17.18,2.58,0.42,1.91,2.58,0.42,1.91,610,2919,1723,610,2919,1723,0.5625,0.5,0.3667,0.5625,0.5,0.3667,97,99
1375,1634,1388,1375,1634,1388,7.51,40.82,8.81,7.51,40.82,8.81,2.84,6.95,2.15,2.84,6.95,2.15,2.85,24.55,4.57,2.85,24.55,4.57,1.82,9.31,2.09,1.82,9.31,2.09,3557,348,3475,3557,348,3475,0.3333,0.7333,0.25,0.3333,0.7333,0.25,53,29
1477,1445,1495,1477,1445,1495,18.58,14.84,20.78,18.58,14.84,20.78,4.23,3.97,3.14,4.23,3.97,3.14,12.56,9.44,15.35,12.56,9.44,15.35,1.79,1.43,2.28,1.79,1.43,2.28,2042,2742,1726,2042,2742,1726,0.4074,0.5526,0.4667,0.4074,0.5526,0.4667,38,19
1398,1406,1435,1398,1406,1435,9.79,10.61,13.79,9.79,10.61,13.79,2.81,3.79,4.43,2.81,3.79,4.43,4.87,6.27,8.94,4.87,6.27,8.94,2.11,0.55,0.42,2.11,0.55,0.42,3400,3316,2919,3400,3316,2919,0.3571,0.4167,0.5,0.3571,0.4167,0.5,14,96
1495,1375,1673,1495,1375,1673,20.79,7.51,47.04,20.79,7.51,47.04,1.71,2.84,10.61,1.71,2.84,10.61,17.18,2.85,31.21,17.18,2.85,31.21,1.91,1.82,5.21,1.91,1.82,5.21,1723,3557,199,1723,3557,199,0.3667,0.3333,0.7,0.3667,0.3333,0.7,78,121
1634,1585,1437,1634,1585,1437,40.82,33.56,14.01,40.82,33.56,14.01,6.95,8.86,4.06,6.95,8.86,4.06,24.55,22.12,7.34,24.55,22.12,7.34,9.31,2.58,2.6,9.31,2.58,2.6,348,610,2872,348,610,2872,0.7333,0.5625,0.1667,0.7333,0.5625,0.1667,93,30
1526,1489,1421,1526,1489,1421,24.95,20.09,12.26,24.95,20.09,12.26,2.55,4.61,2.93,2.55,4.61,2.93,20.05,13.6,6.81,20.05,13.6,6.81,2.34,1.88,2.52,2.34,1.88,2.52,1233,1817,3107,1233,1817,3107,0.3667,0.4516,0.4643,0.3667,0.4516,0.4643,98,48
1477,1482,1424,1477,1482,1424,18.58,19.12,12.69,18.58,19.12,12.69,4.23,6.59,3.07,4.23,6.59,3.07,12.56,11.79,8.56,12.56,11.79,8.56,1.79,0.74,1.06,1.79,0.74,1.06,2042,1955,3071,2042,1955,3071,0.4074,0.4286,0.4286,0.4074,0.4286,0.4286,46,14
1437,1427,1445,1437,1427,1445,14.01,12.85,14.84,14.01,12.85,14.84,4.06,2.94,3.97,4.06,2.94,3.97,7.34,9.12,9.44,7.34,9.12,9.44,2.6,0.79,1.43,2.6,0.79,1.43,2872,3027,2742,2872,3027,2742,0.1667,0.54,0.5526,0.1667,0.54,0.5526,25,179
1529,1398,1406,1529,1398,1406,25.46,9.79,10.61,25.46,9.79,10.61,6.99,2.81,3.79,6.99,2.81,3.79,13.92,4.87,6.27,13.92,4.87,6.27,4.55,2.11,0.55,4.55,2.11,0.55,1192,3400,3316,1192,3400,3316,0.4286,0.3571,0.4167,0.4286,0.3571,0.4167,33,57
1353,1377,1341,1353,1377,1341,5.31,7.72,4.04,5.31,7.72,4.04,2.14,2.61,1.53,2.14,2.61,1.53,1.37,4.92,0.87,1.37,4.92,0.87,1.8,0.2,1.64,1.8,0.2,1.64,3646,3545,3675,3646,3545,3675,0.3333,0.375,0.3333,0.3333,0.375,0.3333,27,113
1678,1424,1427,1678,1424,1427,48.72,12.69,12.85,48.72,12.69,12.85,12.93,3.07,2.94,12.93,3.07,2.94,29.3,8.56,9.12,29.3,8.56,9.12,6.49,1.06,0.79,6.49,1.06,0.79,193,3071,3027,193,3071,3027,0.7576,0.4286,0.54,0.7576,0.4286,0.54,62,59
1578,1495,1479,1578,1495,1479,32.55,20.79,18.81,32.55,20.79,18.81,5.09,1.71,4.92,5.09,1.71,4.92,25.33,17.18,10.06,25.33,17.18,10.06,2.13,1.91,3.83,2.13,1.91,3.83,660,1723,2008,660,1723,2008,0.5625,0.3667,0.5333,0.5625,0.3667,0.5333,103,101
1435,1477,1537,1435,1477,1537,13.79,18.58,26.84,13.79,18.58,26.84,4.43,4.23,7.19,4.43,4.23,7.19,8.94,12.56,17.06,8.94,12.56,17.06,0.42,1.79,2.59,0.42,1.79,2.59,2919,2042,1087,2919,2042,1087,0.5,0.4074,0.5833,0.5,0.4074,0.5833,100,85
1673,1619,1526,1673,1619,1526,47.04,38.51,24.95,47.04,38.51,24.95,10.61,10.14,2.55,10.61,10.14,2.55,31.21,21.56,20.05,31.21,21.56,20.05,5.21,6.81,2.34,5.21,6.81,2.34,199,412,1233,199,412,1233,0.7,0.6216,0.3667,0.7,0.6216,0.3667,126,67
1341,1678,1445,1341,1678,1445,4.04,48.72,14.84,4.04,48.72,14.84,1.53,12.93,3.97,1.53,12.93,3.97,0.87,29.3,9.44,0.87,29.3,9.44,1.64,6.49,1.43,1.64,6.49,1.43,3675,193,2742,3675,193,2742,0.3333,0.7576,0.5526,0.3333,0.7576,0.5526,99,46
1537,1578,1479,1537,1578,1479,26.84,32.55,18.81,26.84,32.55,18.81,7.19,5.09,4.92,7.19,5.09,4.92,17.06,25.33,10.06,17.06,25.33,10.06,2.59,2.13,3.83,2.59,2.13,3.83,1087,660,2008,1087,660,2008,0.5833,0.5625,0.5333,0.5833,0.5625,0.5333,85,95
1666,1406,1424,1666,1406,1424,45.9,10.61,12.69,45.9,10.61,12.69,10.67,3.79,3.07,10.67,3.79,3.07,27.25,6.27,8.56,27.25,6.27,8.56,7.98,0.55,1.06,7.98,0.55,1.06,222,3316,3071,222,3316,3071,0.75,0.4167,0.4286,0.75,0.4167,0.4286,94,23
1388,1427,1482,1388,1427,1482,8.81,12.85,19.12,8.81,12.85,19.12,2.15,2.94,6.59,2.15,2.94,6.59,4.57,9.12,11.79,4.57,9.12,11.79,2.09,0.79,0.74,2.09,0.79,0.74,3475,3027,1955,3475,3027,1955,0.25,0.54,0.4286,0.25,0.54,0.4286,27,86
1784,1445,1489,1784,1445,1489,63.24,14.84,20.09,63.24,14.84,20.09,14.22,3.97,4.61,14.22,3.97,4.61,41.26,9.44,13.6,41.26,9.44,13.6,7.77,1.43,1.88,7.77,1.43,1.88,52,2742,1817,52,2742,1817,0.8857,0.5526,0.4516,0.8857,0.5526,0.4516,110,88
1666,1421,1585,1666,1421,1585,45.9,12.26,33.56,45.9,12.26,33.56,10.67,2.93,8.86,10.67,2.93,8.86,27.25,6.81,22.12,27.25,6.81,22.12,7.98,2.52,2.58,7.98,2.52,2.58,222,3107,610,222,3107,610,0.75,0.4643,0.5625,0.75,0.4643,0.5625,62,87
1495,1634,1529,1495,1634,1529,20.79,40.82,25.46,20.79,40.82,25.46,1.71,6.95,6.99,1.71,6.95,6.99,17.18,24.55,13.92,17.18,24.55,13.92,1.91,9.31,4.55,1.91,9.31,4.55,1723,348,1192,1723,348,1192,0.3667,0.7333,0.4286,0.3667,0.7333,0.4286,98,64
1495,1489,1398,1495,1489,1398,20.78,20.09,9.79,20.78,20.09,9.79,3.14,4.61,2.81,3.14,4.61,2.81,15.35,13.6,4.87,15.35,13.6,4.87,2.28,1.88,2.11,2.28,1.88,2.11,1726,1817,3400,1726,1817,3400,0.4667,0.4516,0.3571,0.4667,0.4516,0.3571,46,7
1437,1489,1341,1437,1489,1341,14.01,20.09,4.04,14.01,20.09,4.04,4.06,4.61,1.53,4.06,4.61,1.53,7.34,13.6,0.87,7.34,13.6,0.87,2.6,1.88,1.64,2.6,1.88,1.64,2872,1817,3675,2872,1817,3675,0.1667,0.4516,0.3333,0.1667,0.4516,0.3333,20,22
1388,1526,1406,1388,1526,1406,8.81,24.95,10.61,8.81,24.95,10.61,2.15,2.55,3.79,2.15,2.55,3.79,4.57,20.05,6.27,4.57,20.05,6.27,2.09,2.34,0.55,2.09,2.34,0.55,3475,1233,3316,3475,1233,3316,0.25,0.3667,0.4167,0.25,0.3667,0.4167,41,91
1424,1482,1537,1424,1482,1537,12.69,19.12,26.84,12.69,19.12,26.84,3.07,6.59,7.19,3.07,6.59,7.19,8.56,11.79,17.06,8.56,11.79,17.06,1.06,0.74,2.59,1.06,0.74,2.59,3071,1955,1087,3071,1955,1087,0.4286,0.4286,0.5833,0.4286,0.4286,0.5833,73,11
1341,1518,1578,1341,1518,1578,4.04,23.91,32.55,4.04,23.91,32.55,1.53,6.06,5.09,1.53,6.06,5.09,0.87,15.83,25.33,0.87,15.83,25.33,1.64,2.02,2.13,1.64,2.02,2.13,3675,1345,660,3675,1345,660,0.3333,0.2143,0.5625,0.3333,0.2143,0.5625,65,100
1479,1435,1619,1479,1435,1619,18.81,13.79,38.51,18.81,13.79,38.51,4.92,4.43,10.14,4.92,4.43,10.14,10.06,8.94,21.56,10.06,8.94,21.56,3.83,0.42,6.81,3.83,0.42,6.81,2008,2919,412,2008,2919,412,0.5333,0.5,0.6216,0.5333,0.5,0.6216,100,88
1427,1495,1377,1427,1495,1377,12.85,20.78,7.72,12.85,20.78,7.72,2.94,3.14,2.61,2.94,3.14,2.61,9.12,15.35,4.92,9.12,15.35,4.92,0.79,2.28,0.2,0.79,2.28,0.2,3027,1726,3545,3027,1726,3545,0.54,0.4667,0.375,0.54,0.4667,0.375,37,89
1482,1353,1585,1482,1353,1585,19.12,5.31,33.56,19.12,5.31,33.56,6.59,2.14,8.86,6.59,2.14,8.86,11.79,1.37,22.12,11.79,1.37,22.12,0.74,1.8,2.58,0.74,1.8,2.58,1955,3646,610,1955,3646,610,0.4286,0.3333,0.5625,0.4286,0.3333,0.5625,73,51
1526,1537,1784,1526,1537,1784,24.95,26.84,63.24,24.95,26.84,63.24,2.55,7.19,14.22,2.55,7.19,14.22,20.05,17.06,41.26,20.05,17.06,41.26,2.34,2.59,7.77,2.34,2.59,7.77,1233,1087,52,1233,1087,52,0.3667,0.5833,0.8857,0.3667,0.5833,0.8857,134,49
1479,1678,1634,1479,1678,1634,18.81,48.72,40.82,18.81,48.72,40.82,4.92,12.93,6.95,4.92,12.93,6.95,10.06,29.3,24.55,10.06,29.3,24.55,3.83,6.49,9.31,3.83,6.49,9.31,2008,193,348,2008,193,348,0.5333,0.7576,0.7333,0.5333,0.7576,0.7333,126,64
1666,1673,1353,1666,1673,1353,45.9,47.04,5.31,45.9,47.04,5.31,10.67,10.61,2.14,10.67,10.61,2.14,27.25,31.21,1.37,27.25,31.21,1.37,7.98,5.21,1.8,7.98,5.21,1.8,222,199,3646,222,199,3646,0.75,0.7,0.3333,0.75,0.7,0.3333,98,54
1388,1537,1619,1388,1537,1619,8.81,26.84,38.51,8.81,26.84,38.51,2.15,7.19,10.14,2.15,7.19,10.14,4.57,17.06,21.56,4.57,17.06,21.56,2.09,2.59,6.81,2.09,2.59,6.81,3475,1087,412,3475,1087,412,0.25,0.5833,0.6216,0.25,0.5833,0.6216,78,71
1398,1518,1388,1398,1518,1388,9.79,23.91,8.81,9.79,23.91,8.81,2.81,6.06,2.15,2.81,6.06,2.15,4.87,15.83,4.57,4.87,15.83,4.57,2.11,2.02,2.09,2.11,2.02,2.09,3400,1345,3475,3400,1345,3475,0.3571,0.2143,0.25,0.3571,0.2143,0.25,44,58
1537,1495,1377,1537,1495,1377,26.84,20.79,7.72,26.84,20.79,7.72,7.19,1.71,2.61,7.19,1.71,2.61,17.06,17.18,4.92,17.06,17.18,4.92,2.59,1.91,0.2,2.59,1.91,0.2,1087,1723,3545,1087,1723,3545,0.5833,0.3667,0.375,0.5833,0.3667,0.375,65,43
1784,1578,1495,1784,1578,1495,63.24,32.55,20.78,63.24,32.55,20.78,14.22,5.09,3.14,14.22,5.09,3.14,41.26,25.33,15.35,41.26,25.33,15.35,7.77,2.13,2.28,7.77,2.13,2.28,52,660,1726,52,660,1726,0.8857,0.5625,0.4667,0.8857,0.5625,0.4667,113,44
1377,1421,1678,1377,1421,1678,7.72,12.26,48.72,7.72,12.26,48.72,2.61,2.93,12.93,2.61,2.93,12.93,4.92,6.81,29.3,4.92,6.81,29.3,0.2,2.52,6.49,0.2,2.52,6.49,3545,3107,193,3545,3107,193,0.375,0.4643,0.7576,0.375,0.4643,0.7576,49,89
1424,1341,1495,1424,1341,1495,12.69,4.04,20.79,12.69,4.04,20.79,3.07,1.53,1.71,3.07,1.53,1.71,8.56,0.87,17.18,8.56,0.87,17.18,1.06,1.64,1.91,1.06,1.64,1.91,3071,3675,1723,3071,3675,1723,0.4286,0.3333,0.3667,0.4286,0.3333,0.3667,37,36
1673,1784,1518,1673,1784,1518,47.04,63.24,23.91,47.04,63.24,23.91,10.61,14.22,6.06,10.61,14.22,6.06,31.21,41.26,15.83,31.21,41.26,15.83,5.21,7.77,2.02,5.21,7.77,2.02,199,52,1345,199,52,1345,0.7,0.8857,0.2143,0.7,0.8857,0.2143,104,49
1495,1537,1479,1495,1537,1479,20.78,26.84,18.81,20.78,26.84,18.81,3.14,7.19,4.92,3.14,7.19,4.92,15.35,17.06,10.06,15.35,17.06,10.06,2.28,2.59,3.83,2.28,2.59,3.83,1726,1087,2008,1726,1087,2008,0.4667,0.5833,0.5333,0.4667,0.5833,0.5333,47,154
1634,1678,1435,1634,1678,1435,40.82,48.72,13.79,40.82,48.72,13.79,6.95,12.93,4.43,6.95,12.93,4.43,24.55,29.3,8.94,24.55,29.3,8.94,9.31,6.49,0.42,9.31,6.49,0.42,348,193,2919,348,193,2919,0.7333,0.7576,0.5,0.7333,0.7576,0.5,121,128
1585,1421,1578,1585,1421,1578,33.56,12.26,32.55,33.56,12.26,32.55,8.86,2.93,5.09,8.86,2.93,5.09,22.12,6.81,25.33,22.12,6.81,25.33,2.58,2.52,2.13,2.58,2.52,2.13,610,3107,660,610,3107,660,0.5625,0.4643,0.5625,0.5625,0.4643,0.5625,89,140
1445,1673,1666,1445,1673,1666,14.84,47.04,45.9,14.84,47.04,45.9,3.97,10.61,10.67,3.97,10.61,10.67,9.44,31.21,27.25,9.44,31.21,27.25,1.43,5.21,7.98,1.43,5.21,7.98,2742,199,222,2742,199,222,0.5526,0.7,0.75,0.5526,0.7,0.75,103,94
1482,1424,1518,1482,1424,1518,19.12,12.69,23.91,19.12,12.69,23.91,6.59,3.07,6.06,6.59,3.07,6.06,11.79,8.56,15.83,11.79,8.56,15.83,0.74,1.06,2.02,0.74,1.06,2.02,1955,3071,1345,1955,3071,1345,0.4286,0.4286,0.2143,0.4286,0.4286,0.2143,15,83
1495,1537,1479,1495,1537,1479,20.78,26.84,18.81,20.78,26.84,18.81,3.14,7.19,4.92,3.14,7.19,4.92,15.35,17.06,10.06,15.35,17.06,10.06,2.28,2.59,3.83,2.28,2.59,3.83,1726,1087,2008,1726,1087,2008,0.4667,0.5833,0.5333,0.4667,0.5833,0.5333,66,81
1495,1477,1526,1495,1477,1526,20.79,18.58,24.95,20.79,18.58,24.95,1.71,4.23,2.55,1.71,4.23,2.55,17.18,12.56,20.05,17.18,12.56,20.05,1.91,1.79,2.34,1.91,1.79,2.34,1723,2042,1233,1723,2042,1233,0.3667,0.4074,0.3667,0.3667,0.4074,0.3667,88,126
1489,1398,1529,1489,1398,1529,20.09,9.79,25.46,20.09,9.79,25.46,4.61,2.81,6.99,4.61,2.81,6.99,13.6,4.87,13.92,13.6,4.87,13.92,1.88,2.11,4.55,1.88,2.11,4.55,1817,3400,1192,1817,3400,1192,0.4516,0.3571,0.4286,0.4516,0.3571,0.4286,75,141
1495,1537,1479,1495,1537,1479,20.78,26.84,18.81,20.78,26.84,18.81,3.14,7.19,4.92,3.14,7.19,4.92,15.35,17.06,10.06,15.35,17.06,10.06,2.28,2.59,3.83,2.28,2.59,3.83,1726,1087,2008,1726,1087,2008,0.4667,0.5833,0.5333,0.4667,0.5833,0.5333,68,47
1489,1398,1529,1489,1398,1529,20.09,9.79,25.46,20.09,9.79,25.46,4.61,2.81,6.99,4.61,2.81,6.99,13.6,4.87,13.92,13.6,4.87,13.92,1.88,2.11,4.55,1.88,2.11,4.55,1817,3400,1192,1817,3400,1192,0.4516,0.3571,0.4286,0.4516,0.3571,0.4286,72,101
1585,1421,1578,1585,1421,1578,33.56,12.26,32.55,33.56,12.26,32.55,8.86,2.93,5.09,8.86,2.93,5.09,22.12,6.81,25.33,22.12,6.81,25.33,2.58,2.52,2.13,2.58,2.52,2.13,610,3107,660,610,3107,660,0.5625,0.4643,0.5625,0.5625,0.4643,0.5625,83,146
1445,1673,1666,1445,1673,1666,14.84,47.04,45.9,14.84,47.04,45.9,3.97,10.61,10.67,3.97,10.61,10.67,9.44,31.21,27.25,9.44,31.21,27.25,1.43,5.21,7.98,1.43,5.21,7.98,2742,199,222,2742,199,222,0.5526,0.7,0.75,0.5526,0.7,0.75,113,116
1495,1477,1526,1495,1477,1526,20.79,18.58,24.95,20.79,18.58,24.95,1.71,4.23,2.55,1.71,4.23,2.55,17.18,12.56,20.05,17.18,12.56,20.05,1.91,1.79,2.34,1.91,1.79,2.34,1723,2042,1233,1723,2042,1233,0.3667,0.4074,0.3667,0.3667,0.4074,0.3667,75,90
1521,1484,1510,1521,1484,1510,24.22,19.41,22.79,24.22,19.41,22.79,3.04,3.26,3.21,3.04,3.26,3.21,19.21,14.79,11.93,19.21,14.79,11.93,1.96,1.36,7.65,1.96,1.36,7.65,1317,1917,1470,1317,1917,1470,0.3906,0.4667,0.5278,0.3906,0.4667,0.5278,36,139
1521,1484,1510,1521,1484,1510,24.22,19.41,22.79,24.22,19.41,22.79,3.04,3.26,3.21,3.04,3.26,3.21,19.21,14.79,11.93,19.21,14.79,11.93,1.96,1.36,7.65,1.96,1.36,7.65,1317,1917,1470,1317,1917,1470,0.3906,0.4667,0.5278,0.3906,0.4667,0.5278,94,137
1419,1414,1410,1419,1414,1410,12.05,11.44,11.06,12.05,11.44,11.06,2.86,2.16,3.46,2.86,2.16,3.46,8.46,7.04,5.51,8.46,7.04,5.51,0.73,2.24,2.09,0.73,2.24,2.09,3141,3219,3260,3141,3219,3260,0.3958,0.3333,0.375,0.3958,0.3333,0.375,19,78
1421,1391,1510,1421,1391,1510,12.24,9.12,22.79,12.24,9.12,22.79,3.41,2.46,3.21,3.41,2.46,3.21,7.99,4.65,11.93,7.99,4.65,11.93,0.85,2.01,7.65,0.85,2.01,7.65,3108,3447,1470,3108,3447,1470,0.3571,0.375,0.5278,0.3571,0.375,0.5278,66,144
1469,1456,1444,1469,1456,1444,17.55,16.11,14.77,17.55,16.11,14.77,2.96,2.34,2.35,2.96,2.34,2.35,13.11,10.79,10.43,13.11,10.79,10.43,1.47,2.98,1.99,1.47,2.98,1.99,2322,2556,2758,2322,2556,2758,0.5758,0.4815,0.3333,0.5758,0.4815,0.3333,35,76
1437,1402,1448,1437,1402,1448,13.97,10.21,15.14,13.97,10.21,15.14,3.3,3.9,3.39,3.3,3.9,3.39,8.15,3.31,11.12,8.15,3.31,11.12,2.52,3.0,0.63,2.52,3.0,0.63,2882,3362,2696,2882,3362,2696,0.3333,0.4815,0.4583,0.3333,0.4815,0.4583,40,76
1454,1557,1408,1454,1557,1408,15.86,29.45,10.86,15.86,29.45,10.86,3.43,4.39,2.18,3.43,4.39,2.18,10.07,23.19,8.13,10.07,23.19,8.13,2.37,1.87,0.56,2.37,1.87,0.56,2600,848,3284,2600,848,3284,0.6471,0.3824,0.25,0.6471,0.3824,0.25,40,73
1419,1404,1448,1419,1404,1448,12.05,10.45,15.16,12.05,10.45,15.16,2.86,2.06,2.78,2.86,2.06,2.78,8.46,6.13,9.68,8.46,6.13,9.68,0.73,2.26,2.7,0.73,2.26,2.7,3141,3333,2690,3141,3333,2690,0.3958,0.25,0.3333,0.3958,0.25,0.3333,12,26
1497,1521,1391,1497,1521,1391,21.08,24.22,9.12,21.08,24.22,9.12,3.49,3.04,2.46,3.49,3.04,2.46,14.35,19.21,4.65,14.35,19.21,4.65,3.24,1.96,2.01,3.24,1.96,2.01,1686,1317,3447,1686,1317,3447,0.375,0.3906,0.375,0.375,0.3906,0.375,47,47
1562,1603,1585,1562,1603,1585,30.08,36.2,33.53,30.08,36.2,33.53,5.83,2.06,9.14,5.83,2.06,9.14,21.58,32.79,22.39,21.58,32.79,22.39,2.67,1.36,2.0,2.67,1.36,2.0,810,503,614,810,503,614,0.5,0.5862,0.875,0.5,0.5862,0.875,98,67
1773,1420,1456,1773,1420,1456,61.68,12.09,16.11,61.68,12.09,16.11,14.8,2.71,2.34,14.8,2.71,2.34,37.98,7.45,10.79,37.98,7.45,10.79,8.9,1.93,2.98,8.9,1.93,2.98,64,3133,2556,64,3133,2556,0.8182,0.5,0.4815,0.8182,0.5,0.4815,101,10
1444,1393,1437,1444,1393,1437,14.77,9.26,13.97,14.77,9.26,13.97,2.35,1.78,3.3,2.35,1.78,3.3,10.43,6.0,8.15,10.43,6.0,8.15,1.99,1.48,2.52,1.99,1.48,2.52,2758,3438,2882,2758,3438,2882,0.3333,0.5833,0.3333,0.3333,0.5833,0.3333,15,49
1381,1484,1419,1381,1484,1419,8.12,19.41,12.05,8.12,19.41,12.05,3.04,3.26,2.86,3.04,3.26,2.86,5.74,14.79,8.46,5.74,14.79,8.46,-0.66,1.36,0.73,-0.66,1.36,0.73,3529,1917,3141,3529,1917,3141,0.375,0.4667,0.3958,0.375,0.4667,0.3958,41,21
1603,1393,1383,1603,1393,1383,36.2,9.26,8.31,36.2,9.26,8.31,2.06,1.78,2.98,2.06,1.78,2.98,32.79,6.0,3.47,32.79,6.0,3.47,1.36,1.48,1.86,1.36,1.48,1.86,503,3438,3515,503,3438,3515,0.5862,0.5833,0.1667,0.5862,0.5833,0.1667,67,89
1386,1408,1448,1386,1408,1448,8.55,10.86,15.14,8.55,10.86,15.14,2.19,2.18,3.39,2.19,2.18,3.39,4.3,8.13,11.12,4.3,8.13,11.12,2.07,0.56,0.63,2.07,0.56,0.63,3496,3284,2696,3496,3284,2696,0.4167,0.25,0.4583,0.4167,0.25,0.4583,21,47
1521,1473,1557,1521,1473,1557,24.3,18.07,29.45,24.3,18.07,29.45,3.6,2.56,4.39,3.6,2.56,4.39,18.75,13.96,23.19,18.75,13.96,23.19,1.95,1.55,1.87,1.95,1.55,1.87,1309,2119,848,1309,2119,848,0.625,0.3333,0.3824,0.625,0.3333,0.3824,77,87
1497,1490,1469,1497,1490,1469,21.08,20.21,17.55,21.08,20.21,17.55,3.49,3.45,2.96,3.49,3.45,2.96,14.35,15.01,13.11,14.35,15.01,13.11,3.24,1.75,1.47,3.24,1.75,1.47,1686,1798,2322,1686,1798,2322,0.375,0.4286,0.5758,0.375,0.4286,0.5758,123,79
1393,1536,1402,1393,1536,1402,9.26,26.42,10.21,9.26,26.42,10.21,1.78,2.23,3.9,1.78,2.23,3.9,6.0,21.15,3.31,6.0,21.15,3.31,1.48,3.03,3.0,1.48,3.03,3.0,3438,1096,3362,3438,1096,3362,0.5833,0.6379,0.4815,0.5833,0.6379,0.4815,37,73
1585,1456,1365,1585,1456,1365,33.53,16.11,6.45,33.53,16.11,6.45,9.14,2.34,3.15,9.14,2.34,3.15,22.39,10.79,1.08,22.39,10.79,1.08,2.0,2.98,2.21,2.0,2.98,2.21,614,2556,3600,614,2556,3600,0.875,0.4815,0.3846,0.875,0.4815,0.3846,56,33
